Location,Year,Site ,Area,Transect,Direction,Abudefduf abdominalis,Abudefduf sordidus,Acanthurus  guttatus,Acanthurus achilles,Acanthurus blochii,Acanthurus dussumieri,Acanthurus leucopareius,Acanthurus nigricans,Acanthurus nigroris,Acanthurus nigrofuscus,Acanthurus olivaceus,Acanthurus thompsoni,Acanthurus triostegus,Acanthurus xanthopterus,Aetobatus ocellatus,Aluterus scriptus,Aphareus furca,Aprion virescens,Arothron hispidus,Arothron meleagris,Aulostomus chinensis,Bodianus albotaeniatus,Calotomus carolinus,Cantherhines dumerilii,Canthigaster amboinensis,Canthigaster coronata,Canthigaster jactator,Caranx melampygus,Centropyge loriculus,Centropyge potteri,Cephalopholis argus,Chaetodon auriga,Chaetodon ephippium,Chaetodon fremblii,Chaetodon lineolatus,Chaetodon lunula,Chaetodon lunulatus,Chaetodon miliaris,Chaetodon multicinctus,Chaetodon ornatissimus,Chaetodon quadrimaculatus,Chaetodon reticulatus,Chaetodon unimaculatus,Chlorurus perspicillatus,Chlorurus spilurus,Chromis agilis,Chromis hanui,Chromis ovalis,Chromis vanderbilti,Chromis verater,Cirrhilabrus jordani,Coris gaimard,Coris venusta,Ctenochaetus hawaiiensis,Ctenochaetus strigosus,Dascyllus albisella,Decapterus macarellus,Diodon holocanthus,Diodon hystrix,Elagatis bipinnulata,Fistularia commersonii,Forcipiger flavissimus,Gomphosus varius,Gymnothorax meleagris,Halichoeres ornatissimus,Hemitaurichthys polylepis,Hemitaurichthys thompsoni,Kyphosus  spp,Kyphosus sandwicensis,Labroides phthirophagus,Lutjanus fulvus,Lutjanus kasmira,Macropharyngodon geoffroy,Malacanthus brevirostris,Melichthys niger,Melichthys vidua,Monotaxis grandoculis,Mulloidichthys flavolineatus,Mulloidichthys vanicolensis,Myripristis kuntee,Myripristis sp.,Naso hexacanthus,Naso lituratus,Naso unicornis,Neoniphon aurolineatus,Neoniphon summara,Novaculichthys taeniourus,Ostracion meleagris,Oxycheilinus unifasciatus,Paracirrhites arcatus,Paracirrhites forsteri,Parupeneus bifasciatus,Parupeneus cyclostomus,Parupeneus multifasciatus,Parupeneus pleurostigma,Pervagor aspricaudus,Pervagor spilosoma,Plectroplyphidodon imparipennis,Plectroglyphidodon johnstonianus,Pseudocheilinus evanidus,Pseudocheilinus octotaenia,Rhinecanthus aculeatus,Rhinecanthus rectangulus,Sargocentron sp.,Scarus dubius,Scarus psittacus,Scarus rubroviolaceus,Seriola dumerili,Stegastes marginatus,Stethojulis balteata,Sufflamen fraenatus,Sufflamen bursa,Synodus sp.,Thalassoma duperrey,Thalassoma purpureum,Triaenodon obesus,Zanclus cornutus,Zebrasoma flavescens,Zebrasoma veliferum
Hawaii,2018,2,Puako,T4,R,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,7,2,0,0,0,0,1,0,4,47,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,46,3,0,0,0,0,1,0,2,0,0,0,0,1,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,3,0,4,0,0,0,81,0
Hawaii,2018,3,Kona,T1,F,17,0,0,2,0,2,0,0,1,125,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,3,0,0,13,2,0,0,0,0,3,0,0,0,149,0,0,0,0,3,79,0,0,0,0,0,0,2,8,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,1,1,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,5,0,12,0,0,3,143,0
Hawaii,2018,3,Kona,T1,R,0,0,4,0,1,0,2,0,0,85,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,117,0,0,2,0,0,69,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,3,88,0
Hawaii,2018,3,Kona,T2,F,13,0,0,0,0,0,0,0,0,117,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,0,10,2,0,0,0,0,3,0,0,0,130,0,0,0,0,7,72,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,8,0,0,4,106,0
Hawaii,2018,3,Kona,T2,R,5,0,4,5,0,0,4,0,0,122,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,0,0,0,50,0,0,0,0,4,61,0,0,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,8,0,0,0,97,0
Hawaii,2018,3,Kona,T3,F,2,0,0,0,1,0,0,0,0,99,11,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,4,0,0,0,74,0,0,0,0,2,55,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,2,0,0,3,141,0
Hawaii,2018,3,Kona,T3,R,7,0,0,0,0,0,8,0,0,93,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,52,0,0,0,0,2,57,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,1,138,0
Hawaii,2018,3,Kona,T4,F,10,0,0,0,0,2,0,0,0,166,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,8,4,2,0,0,0,1,0,0,0,31,0,0,0,0,6,85,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,5,0,0,3,209,0
Hawaii,2018,3,Kona,T4,R,3,0,0,0,0,1,0,0,0,97,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,1,0,0,0,36,0,0,0,0,0,43,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0,0,1,181,0
Hawaii,2018,4,Kona,T1,F,0,0,0,4,0,2,60,0,0,273,8,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,3,0,0,0,1,1,0,0,0,11,0,0,0,39,0,0,0,1,0,75,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,2,0,4,0,0,4,224,7
Hawaii,2018,4,Kona,T1,R,0,0,1,0,1,0,56,0,0,320,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,3,0,0,0,8,0,0,0,125,0,0,1,0,1,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,1,0,13,0,0,4,133,2
Hawaii,2018,4,Kona,T2,F,0,0,0,2,0,2,28,0,0,147,19,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,2,0,0,3,0,0,0,90,0,0,1,0,1,40,0,0,0,0,0,0,2,2,0,0,0,0,0,9,0,0,0,0,0,8,5,0,0,0,0,1,0,11,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,3,0,6,0,0,3,200,0
Hawaii,2018,4,Kona,T2,R,0,0,0,0,0,0,44,0,0,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,88,0,0,4,0,0,26,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,13,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,142,0
Hawaii,2018,4,Kona,T3,F,0,0,7,2,0,5,42,0,0,276,5,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,112,0,0,2,0,1,23,0,0,0,0,0,0,4,5,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,14,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,5,0,0,6,144,2
Hawaii,2018,4,Kona,T3,R,0,0,25,0,0,2,1,0,0,215,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,97,0,0,0,0,1,35,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,112,0
Hawaii,2018,4,Kona,T4,F,1,0,1,0,1,5,34,0,0,155,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,3,0,0,0,7,0,0,0,160,0,0,3,0,0,49,0,0,0,0,0,0,2,5,0,1,0,0,0,12,0,0,0,0,0,9,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,12,0,0,6,155,5
Hawaii,2018,4,Kona,T4,R,0,0,0,0,0,0,6,0,0,166,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,3,0,0,0,150,0,0,1,0,5,55,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,13,0,0,2,123,2
Hawaii,2018,5,Puako,T1,F,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,3,0,3,48,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,3,0,0,0,29,0
Hawaii,2018,5,Puako,T1,R,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,20,0
Hawaii,2018,5,Puako,T2,F,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,5,0,0,0,0,1,0,0,0,2,52,3,0,0,0,0,4,0,3,54,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,66,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,44,0
Hawaii,2018,5,Puako,T2,R,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,2,0,4,62,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20,0
Hawaii,2018,5,Puako,T3,F,2,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,2,80,0,0,0,0,0,0,0,5,63,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,50,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,31,0
Hawaii,2018,5,Puako,T3,R,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,2,36,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,18,0
Hawaii,2018,5,Puako,T4,F,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,4,0,0,0,0,3,65,1,0,0,0,0,0,0,13,73,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,32,0
Hawaii,2018,5,Puako,T4,R,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,2,30,1,0,0,0,0,1,0,5,42,0,12,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,23,0
Hawaii,2018,6,Mahukona,T1,F,0,0,0,0,0,0,0,0,0,28,22,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,12,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,21,0
Hawaii,2018,6,Mahukona,T1,R,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,16,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0
Hawaii,2018,6,Mahukona,T2,F,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,5,0,0,0,0,0,6,11,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,140,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,11,1
Hawaii,2018,6,Mahukona,T2,R,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,12,0,14,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0
Hawaii,2018,6,Mahukona,T3,F,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,23,0
Hawaii,2018,6,Mahukona,T3,R,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0
Hawaii,2018,6,Mahukona,T4,F,1,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,8,4,0,5,0,0,0,0,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,25,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,25,0
Hawaii,2018,6,Mahukona,T4,R,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,5,0
Hawaii,2018,7,Mahukona,T1,F,0,0,0,0,1,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,1,2,0,0,0,4,0,3,0,98,0,0,2,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,7,0,0,0,20,0
Hawaii,2018,7,Mahukona,T1,R,0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,75,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,7,0,0,1,24,0
Hawaii,2018,7,Mahukona,T2,F,9,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,0,0,0,0,1,0,4,0,40,0,0,0,1,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,6,0,0,0,20,0
Hawaii,2018,7,Mahukona,T2,R,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,3,0,0,0,0,1,0,2,0,46,0,0,1,0,0,29,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,24,0
Hawaii,2018,7,Mahukona,T3,F,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,2,0,0,1,0,0,0,6,0,142,0,0,1,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,7,0,0,1,28,0
Hawaii,2018,7,Mahukona,T3,R,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,6,3,0,0,0,0,0,0,1,0,70,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0,27,0
Hawaii,2018,7,Mahukona,T4,F,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,1,0,0,0,0,0,0,0,55,0,0,0,0,0,30,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,10,0,0,0,24,0
Hawaii,2018,7,Mahukona,T4,R,0,0,0,0,1,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9,3,0,0,0,0,0,0,1,0,25,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,2,23,0
Hawaii,2018,8,Captain Cook,T1,F,0,0,0,0,2,0,0,4,0,149,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,1,45,1,0,61,0,0,0,0,1,97,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,12,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,11,0,0,3,192,0
Hawaii,2018,8,Captain Cook,T1,R,0,0,0,0,0,0,0,0,0,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,44,1,0,40,0,0,0,0,3,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,0,0,1,103,0
Hawaii,2018,8,Captain Cook,T2,F,0,0,0,0,0,0,0,0,0,90,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,1,58,4,0,30,0,0,0,0,0,151,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,0,1,0,0,0,2,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2,172,0
Hawaii,2018,8,Captain Cook,T2,R,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,30,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0
Hawaii,2018,8,Captain Cook,T3,F,1,0,0,0,0,0,0,0,0,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,2,30,18,0,26,0,0,1,1,0,203,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,215,0
Hawaii,2018,8,Captain Cook,T3,R,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,41,9,0,52,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,0,0,0,116,0
Hawaii,2018,8,Captain Cook,T4,F,0,0,0,0,1,0,1,0,0,14,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,3,60,3,0,51,0,0,0,1,0,268,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,2,235,0
